,ingredients,id
40,"Aqua/water/eau, Dipropylene Glycol, Alcohol Denat., Ascorbic Acid, Butylene Glycol, Triethyl Citrate, Phloretin, Ferulic Acid.",id40
41,"Aqua/water/eau, Glycerin, Dimethicone, Isohexadecane, Paraffin, Propylene Glycol, Silica, Polyglyceryl-4 Isostearate, Cetyl Peg/ppg-10/1 Dimethicone, Hexyl Laurate, Nylon-12, Hydroxypropyl Tetrahydropyrantriol, Methylsilanol/silicate Crosspolymer, Polyethylene, Ascorbyl Glucoside, Caprylic/capric Triglyceride, Octyldodecanol, Phenoxyethanol, Tocopheryl Acetate, Ammonium Polyacryldimethyltauramide / Ammonium Polyacryloyldimethyl Taurate, Peg-6 Isostearate, Triethanolamine, Sodium Citrate, Methylparaben, Chlorphenesin, Caffeine, Titanium Dioxide, Ethylparaben, Menthoxypropanediol, Vaccinium Myrtillus Fruit Extract, Hesperidin Methyl Chalcone, Pentasodium Pentetate, Aluminum Hydroxide, Stearic Acid, Hesperetin Laurate, N-hydroxysuccinimide, Dipeptide-2. Palmitoyl Tetrapeptide-7, Palmitoyl Oligopeptide, Chrysin.",id41
42,"Aqua/water/eau, Phenoxyethanol, Calcium Pantothenate, Sodium Hyaluronate.",id42
43,"Aqua/Water, Butylene Glycol, Niacinamide, Hydroxyethylpiperazine Ethane Sulfonic Acid, Glycerin, Tranexamic Acid, Propylene Glycol, Hydroxyethyl Urea, Kojic Acid, Caprylyl Glycol, Allantoin, Chlorphenesin, Xanthan Gum, Disodium Edta.",id43
44,"Active: Octinoxate 7.5%, Zinc Oxide 7%. C E Ferulic: aqua / Water / Eau, Ethoxydiglycol, Ascorbic Acid, Glycerin, Propylene Glycol, Laureth-23, Phenoxyethanol, Tocopherol, Triethanolamine, Ferulic Acid, Panthenol, Sodium Hyaluronate.
A.G.E. Interrupter: aqua / Water / Eau, Propylene Glycol, Dimethicone, Hydroxypropyl Tetrahydropyrantriol, Cyclohexasiloxane, Isohexadecane, Glycerin, Synthetic Wax, Dimethicone/peg-10/15 Crosspolymer, Aluminum Starch Octenylsuccinate, Ci 77163 / Bismuth Oxychloride, Phenoxyethanol, Magnesium Sulfate, Ethylhexyl Hydroxystearate, Salicyloyl Phytosphingosine, Acrylates Copolymer, Methylparaben, Ethylparaben, Disodium Edta, Vaccinium Myrtillus Extract / Vaccinium Myrtillus Fruit Extract, Parfum / Fragrance, Butylphenyl Methylpropional, Coumarin.
Resveratrol B E: aqua / Water / Eau, Dimethicone, Propylene Glycol, Dipropylene Glycol, Niacinamide, Alcohol Denat., Glycerin, Caffeine, Sodium Chloride, Peg/ppg-18/18 Dimethicone, Tocopherol, Resveratrol, Scutellaria Baicalensis Extract / Scutellaria Baicalensis Root Extract, Disodium Edta.",id44
45,"Aqua / Water / Eau, Propylene Glycol, Dimethicone, Hydroxypropyl Tetrahydropyrantriol, Cyclohexasiloxane, Isohexadecane, Glycerin, Synthetic Wax, Dimethicone/Peg-10/15 Crosspolymer, Aluminum Starch Octenylsuccinate, Ci 77163 / Bismuth Oxychloride, Phenoxyethanol, Magnesium Sulfate, Ethylhexyl Hydroxystearate, Salicyloyl Phytosphingosine, Acrylates Copolymer, Methylparaben, Ethylparaben, Disodium Edta, Vaccinium Myrtillus Extract / Vaccinium Myrtillus Fruit Extract, Parfum / Fragrance, Butylphenyl Methylpropional, Coumarin.",id45
46,"Aqua/Water/Eau, Glycerin, Dimethicone, Hydrogenated Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Methyl Methacrylate Crosspolymer, Ammonium Polyacryloyldimethyl Taurate, Helianthus Annuus Seed Oil Unsaponifiables/Sunflower Seed Oil Unsaponifiables, Myristyl Myristate, Allyl Methacrylates Crosspolymer, Sodium Hydroxide, Potassium Cetyl Phosphate, Glyceryl Stearate Se, Capryloyl Glycine, Caprylyl Glycol, Silica Silylate, Pentylene Glycol, Stearic Acid, Hydrolyzed Rice Protein, Palmitic Acid, Retinol, Polysorbate 20, Coco-Glucoside, Argilla/Magnesium Aluminum Silicate, Xanthan Gum, Alcohol, Bht, Sodium Citrate, Myristic Acid, Lavandula Angustifolia Oil/Lavender Oil, Rosmarinus Officinalis Leaf Oil/Rosemary Leaf Oil, Mentha Piperita Oil/Peppermint Oil, Glaucine, Citric Acid, Linalool, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Magnesium Chloride, Tocopherol, Propyl Gallate, Biotin, D247390/1.",id46
47,"Active: Salicylic Acid 1.5%. Inactive: Alcohol Denat., Water, Methylpropanediol, Glycolic Acid, Diisopropyl Adipate, Octadecenedioic Acid, Hydroxyethylpiperazine Ethane Sulfonic Acid, Citric Acid, Capryloyl Salicylic Acid, Sodium Hydroxide, Polyquaternium-10.",id47
48,"Aqua/Water/Eau, Propanediol, Dimethicone, Cetearyl Ethylhexanoate, Alcohol Denat., Allyl Methacrylates Crosspolymer, Dipropylene Glycol, Ammonium Polyacryloyldimethyl Taurate, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Retinol, Hydrogenated Lecithin, Polysorbate 20, Isohexadecane, Phenoxyethanol, Caprylyl Glycol, Isopropyl Myristate, Sodium Citrate, Boswellia Serrata Gum, Polysorbate 80, Bht, Dimethiconol, Trisodium Ethylenediamine Disuccinate, Bisabolol, Sorbitan Oleate, Citric Acid, Propyl Gallate.",id48
49,"Aqua / Water / Eau, Dimethicone, Propylene Glycol, Dipropylene Glycol, Niacinamide, Alcohol Denat., Glycerin, Caffeine, Sodium Chloride, Peg/Ppg-18/18 Dimethicone, Tocopherol, Resveratrol, Scutellaria Baicalensis Extract / Scutellaria Baicalensis Root Extract, Disodium Edta.",id49
50,"Aqua / Water / Eau, Glycerin, Cetyl Palmitate, Stearic Acid, Butylene Glycol, Palmitic Acid, Tocopherol, Dimethicone, Polymethylsilsesquioxane, Glyceryl Stearate, Sorbitol, Ci 77163 / Bismuth Oxychloride, Phenoxyethanol, Peg-100 Stearate, Sodium Hyaluronate, Hamamelis Virginiana Water / Witch Hazel Water, Peg-75 Stearate, Cetyl Alcohol, Carbomer, Ethylhexyl Hydroxystearate, Allantoin, Panthenol, Ceteth-20, Triethanolamine, Caprylyl Glycol, Xanthan Gum, Propylene Glycol, Steareth-20, Disodium Edta, Myristic Acid, Betaine, Chlorella Vulgaris Extract, Laminaria Saccharina Extract, Glucose, Chamomilla Recutita Flower Extract / Matricaria Flower Extract, Zingiber Officinale Root Extract / Ginger Root Extract, Sanguisorba Officinalis Root Extract, Cinnamomum Cassia Bark Extract, Thymus Vulgaris Flower/Leaf Extract - Thyme Flower/Leaf Extract, Retinyl Palmitate, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Sodium Benzoate, Zinc Sulfate, Laminaria Ochroleuca Extract, Glycyrrhiza Glabra Extract / Licorice Root Extract, Urtica Dioica Extract / Nettle Extract, Equisetum Arvense Extract, Betula Alba Leaf Extract, Citric Acid, Potassium Sorbate, Cinnamal, Pyridoxine Hcl.",id50
51,"Active: Blemish And Age Defense: Salicylic Acid 1.5%. LHA Cleansing Gel: Aqua / Water / Eau, Coco-betaine, Propylene Glycol, Peg-120 Methyl Glucose Dioleate, Sorbitol, Glycerin, Glycolic Acid, Triethanolamine, Sodium Laureth Sulfate, Sodium Chloride, Disteareth-100 Ipdi, Salicylic Acid, Capryloyl Salicylic Acid, Menthol, Disodium Edta, Steareth-100.
LHA Toner: Aqua / Water / Eau, Alcohol Denat., Glycolic Acid, Sodium Hydroxide, Capryloyl Salicylic Acid, Salicylic Acid.
Blemish And Age Defense: inactive: Alcohol Denat., Water, Methylpropanediol, Glycolic Acid, Diisopropyl Adipate, Octadecenedioic Acid, Hydroxyethylpiperazine Ethane Sulfonic Acid, Citric Acid, Capryloyl Salicylic Acid, Sodium Hydroxide, Polyquaternium-10.",id51
52,"Water/Aqua/Eau, Ascorbic Acid, Laureth-4, Alcohol Denat., Pentylene Glycol, Propylene Glycol, Triethanolamine, Tocopherol, Glycerin, Bioflavonoids, Retinol, Olea Europaea (Olive) Leaf Extract, Zinc Sulfate, Polyporus Umbellatus (Mushroom) Extract, Arbutin, Polysorbate 20, Phenoxyethanol",id52
53,"Aqua/Water, Glycolic Acid, Dicaprylyl Carbonate, Dimethicone, Sodium Hydroxide, Butylene Glycol, Propanediol, Glycerin, Phytic Acid, Cetyl PEG/PPG-10/1 Dimethicone, Aluminum Starch Octenylsuccinate, Nylon-12, Poly-glyceryl-4 Isostearate, Magnesium Sulfate, Jojoba Esters, Phenoxyethanol, Helianthus Annuus Seed Cera/Sunflower Seed Wax, Caprylyl Glycol, Disodium EDTA, Salicylic Acid, Acacia Decurrens Flower Cera/Accia Decurrens Flower Wax, Polyglycerin-3, Tocopherol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate.",id53
54,"Aqua / Water / Eau, Propanediol, Dimethicone, Cetearyl Ethylhexanoate, Alcohol Denat., Dipropylene Glycol, Ammonium Polyacryloyldimethyl Taurate, Allyl Methacrylates Crosspolymer, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Hydrogenated Lecithin, Isohexadecane, Retinol, Phenoxyethanol, Caprylyl Glycol, Polysorbate 20, Isopropyl Myristate, Sodium Citrate, Boswellia Serrata Gum, Polysorbate 80, Dimethiconol, Trisodium Ethylenediamine Disuccinate, Bisabolol, Bht, Sorbitan Oleate, Citric Acid, Propyl Gallate.",id54
55,"Aqua / Water / Eau, Glycerin, Propylene Glycol, Polysorbate 80, Phenoxyethanol, Sodium Benzoate, Sodium Hyaluronate, Hydroxyethylcellulose, Disodium Edta, Olea Europaea (Olive) Leaf Extract, Parfum / Fragrance, Benzophenone-4, Butylene Glycol, Citrus Grandis Extract / Grapefruit Fruit Extract, Cucumis Sativus Fruit Extract / Cucumber Fruit Extract, Benzyl Benzoate, Ci 19140 / Yellow 5,Thymus Vulgaris Flower/Leaf Extract - Thyme Flower/Leaf Extract, Eucalyptus Globulus Leaf Oil, Benzyl Alcohol, Alpha-Isomethyl Ionone, Ci 42090 / Blue 1, Linalool, Citronellol, Morus Alba Root Extract.",id55
56,"Water, Butylene Glycol, Glycerin, Niacinamide, Polyacrylate-13, Phenylethyl Resorcinol, Tranexamic Acid, Vitis Vinifera (Grape) Flower Cell Extract, Plankton Extract, Tetrapeptide-30, Artemisia Capillaris Flower Extract, Vibrio Alginolyticus Ferment Filtrate, Alteromonas Ferment Extract, Tocopheryl Acetate, Polyisobutene, Polysorbate 20, Caprylic/Capric Triglyceride, Hydroxyacetophenone, Phytic Acid, Diethylhexyl Syringylidenemalonate, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol.",id56
57,"Purified Water, Cyclopentasiloxane, Ethylhexyl Isononanoate, Niacinamide, Lauryl PEG-9 Polymethylsiloxyethyl Dimethicone, Salix Alba (Willow) Bark Extract, Piptadenia Colubrina Peel Extract, Sodium Hyaluronate, Glycerin, Dimethicone, Allantoin, Caffeine, Ascorbyl Palmitate, Dimethicone/PEG-10/15 Crosspolymer, Sodium Chloride, Butylene Glycol, Phenoxyethanol, Capryloyl Glycine, Undecylenoyl Glycine, Disodium EDTA, Sodium Hydroxide.",id57
58,"Aqua/Water/Eau, Propanediol, Dimethicone, Cetearyl Ethylhexanoate, Alcohol Denat., Dipropylene Glycol, Ammonium Polyacryloyldimethyl Taurate, Hydrogenated Lecithin, Allyl Methacrylates Crosspolymer, Phenoxyethanol, Caprylyl Glycol, Isopropyl Myristate, Retinol, Polysorbate 20, Sodium Citrate, Boswellia Serrata Resin Extract, Dimethiconol, Trisodium Ethylenediamine Disuccinate, Bisabolol, Citric Acid, Bht, Propyl Gallate.",id58
59,"Active: Zinc Oxide 10.0%, Titanium Dioxide 5.5%. Inactive: Purified Water, Cyclopentasiloxane, Dimethicone, Octyldodecyl Neopentanoate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone/PEG-10/15 Crosspolymer, Sodium Hyaluronate, Ascorbyl Palmitate, Tocopherol, Sodium Chloride, Triethoxycaprylylsilane, Alumina, Methicone, Potassium Sorbate, Phenoxyethanol, Citric Acid, Iron Oxides.",id59
60,"Aqua / Water / Eau, Glycerin, Dimethicone, Niacinamide, Propanediol, Dimethicone/Peg-10/15 Crosspolymer, Methylsilanol/Silicate Crosspolymer, Sodium Chloride, Polymethylsilsesquioxane, Phenoxyethanol, Microcrystalline Cellulose, Ci 77163 / Bismuth Oxychloride, Chlorphenesin, Caprylyl Glycol, Sodium Citrate, Ethylhexyl Hydroxystearate, Peg-10 Dimethicone, Disodium Edta, Cellulose Gum, Laminaria Digitata Extract, Adenosine, Citrus Aurantium Amara Flower Oil / Bitter Orange Flower Oil, Melaleuca Viridiflora Leaf Oil, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Linalool, Cymbopogon Flexuosus Oil, Citral, Limonene, Pelargonium Graveolens Flower Oil.",id60
61,"aqua / Water / Eau, Glycerin, Sesamum Indicum Oil / Sesame Seed Oil, Propylene Glycol, Glyceryl Stearate, Vitis Vinifera Seed Oil / Grape Seed Oil, Rosa Canina Fruit Oil, Macadamia Ternifolia Seed Oil, Mangifera Indica Seed Butter / Mango Seed Butter, Stearic Acid, Palmitic Acid, Triethanolamine, Caprylic/capric Glycerides, Phenoxyethanol, Panthenol, Carbomer, Chlorphenesin, Caprylyl Glycol, Aloe Barbadensis / Aloe Barbadensis Leaf Juice, Disodium EDTA, Allantoin, Laminaria Ochroleuca Extract, Ginkgo Biloba Extract / Ginkgo Biloba Leaf Extract, Chlorella Vulgaris Extract, Algae Extract, Prunus Cerasus Fruit Extract / Bitter Cherry Fruit Extract, Fagus Sylvatica Extract / Fagus Sylvatica Bud Extract, Lavandula Angustifolia Oil / Lavender Oil, Rosmarinus Officinalis Leaf Oil / Rosemary Leaf Oil, Prunus Armeniaca Kernel Oil / Apricot Kernel Oil, Mentha Piperita Oil / Peppermint Oil, Linalool, Mentha Piperita Extract / Peppermint Extract, Chamomilla Recutita Extract / Matricaria Flower Extract",id61
62,"Purified Water, Ethylhexyl Isononanoate, Niacinamide, Glyceryl Stearate, PEG-100 Stearate, Hydroxyethyl Acrylate/ Sodium Acryloyl Dimethyl Taurate Copolymer, Hydrolyzed Rice Protein, Linoleic Acid, 1-3-Bis (N-2-(Hydroxyethyl) Palmitoylamino) -2- Hydroxy Propane, C10-30 Cholesterol/Lanosterol Esters, Sodium Hyaluronate, Glycereth-26, Cetearyl Glucoside, Thioctic Acid, Distearyldimonium Chloride, Tocopheryl Acetate, Xanthan Gum, Oleth-3 Phosphate, Butylene Glycol, Phenoxyethanol, Iodopropynyl Butylcarbamate, Disodium EDTA, Sodium Bisulfite, Sodium Hydroxide.",id62
63,"Aqua / Water / Eau, Coco-Betaine, Propylene Glycol, Peg-120 Methyl Glucose Dioleate, Sorbitol, Glycerin, Glycolic Acid, Triethanolamine, Sodium Laureth Sulfate, Sodium Chloride, Disteareth-100 Ipdi, Salicylic Acid, Capryloyl Salicylic Acid, Menthol, Disodium Edta, Steareth-100.",id63
64,"Cyclopentasiloxane, Dimethicone Crosspolymer, Caprylic/capric Triglyceride, PPG-12/SMDI Copolymer, Butyrospermum Parkii (shea) Butter Extract, Water (aqua), Argania Spinosa Kernel Oil, Tetrahexyldecyl Ascorbate, Triticum Vulgare (wheat) Germ Oil, Tocopheryl Acetate, Retinal, Titanium Dioxide, Bisabolol, Tocopherol, Tinctorius (safflower) Seed Oil, Spent Grain Wax, Chamomilla Recutita (matricaria) Flower Extract, Palmitoyl Tripeptide-5.",id64
65,"Aqua / Water / Eau, Aloe Barbadensis Extract, Caprylic/Capric Triglyceride, Glycerin, Cetearyl Alcohol, Tocopheryl Acetate, Vaccinium Myrtillus Extract, Ceteareth-20, Rosa Canina / Rose Flower Oil, Saccharum Officinarum Extract / Sugar Cane Extract / Extrait De Canne A Sucre, Dimethicone, Polyquaternium-37, Propylene Glycol, Phenoxyethanol, Propylene Glycol Dicaprylate/Dicaprate, Citrus Aurantium Dulcis Extract / Orange Fruit Extract, Citrus Medica Limonum Peel Extract / Lemon Peel Extract, Pvp, Symphytum Officinale / Symphytum Officinale Extract, Xanthan Gum, Chamomilla Recutita (Matricaria) Flower Extract, Methylparaben, Acer Saccharinum Extract / Sugar Maple Extract, Ppg-1 Trideceth-6, Ethylparaben, Propylparaben, Isobutylparaben, Butylparaben.",id65
66,"Active: Zinc Oxide 9.0%, Octinoxate 7.5%. Inactive: Purified Water, Petrolatum, Isopropyl Palmitate, Cetearyl Glucoside, Dimethicone, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Polisobutene, PEG-7 Trimethylolpropane Coconut Ether, Sodium Hyaluronate, Tocopheryl Acetate, Polyether-1, Citric Acid, Oleth-3 Phosphate, Phenoxyethanol, Butylene Glycol, Iodopropynyl Butylcarbamate, Triethoxycaprylylsilane.",id66
67,"Water, Ethylhexyl Palmitate, C13-15 Alkane, Glycerin, Glyceryl Stearate, Cyclopentasiloxane, C12-15 Alkyl Benzoate, Peg-100 Stearate, Diproprylene Glycol Dibenzoate, Propylene Glycol, Dimethicone, Stearyl Alcohol, PPG-15 Stearyl Ether Benzoate, Polyacrylamide, Cetyl Alcohol, Cetyl Dimethicone, C13-14 Isoparaffin, Xanthan Gum, Magnesium Aluminum Silicate, Laureth-7, Tocopheryl Acetate (Vitamin E Acetate), Glycyrrhiza Glabra (Licorice) Root Extract, Algae Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Phenoxyethanol, Methylparaben, Ethylparaben, Butylparaben, Propylparaben, Isobutylparaben, HDI/Trimethylol Hexyllactone Crosspolymer, Sodium Hydroxide, Malonic Acid, Malachite, Zinc Carbonate, Silica, Talc, Alumina, Titanium Dioxide (CI 77891), Mica (CI 77019), Iron Oxides (CI 77491).",id67
68,"Active: 25% Hydroxyethyl Urea/Aminosulfonic Acid, Kombucha, Hyaluronic Acid. Inactive: Aqua / Water / Eau, Hydroxyethyl Urea, Hydroxyethylpiperazine Ethane Sulfonic Acid, Pentylene Glycol, Saccharomyces/Xylinum/ Black Tea Ferment, Glycerin, Sodium Hyaluronate, Methylparaben, Phenoxyethanol.",id68
69,"Purified Water, Sodium Cocoyl Glycinate, Acrylates Copolymer, Sodium Cocoyl Apple Amino Acids, Methyl Perfluoroisobutyl Ether, Magnesium Silicate, Methyl Perfluorobutyl Ether, Bromelain, Dimethicone Copolyol, Polyhydroxystearic Acid, Isononyl Isononanoate, Ethylhexyl Isononanoate, Sodium Cocamidopropyl PG-Dimonium Chloride Phosphate, Phenoxyethanol, Sodium Hydroxide, Capryloyl Glycine, Undecylenoyl Glycine, Sodium Bisulfite, Fragrance.",id69
70,"Active: Zinc Oxide 9.0%, Titanium Dioxide 7.0%. Inactive: Alumina, Butylene Glycol, Citric Acid, Iodopropynyl Butylcarbamate, Iron Oxide, Isopropyl Palmitate, Lecithin, Linoleic Acid, Hydrogen Dimethicone, Octyldodecyl Neopentanoate, Octyl Stearate, Oleth-3 Phosphate, Perfluorononyl Dimethicone, Phenoxyethanol, Polyacrylate 13, Polyisobutene, Polysorbate 20, Purified Water, Quercetin, Sodium Hydroxide, Thioctic Acid (Alpha Lipoic Acid), Triethoxycaprylylsilane.",id70
71,"(Aqua), Caprylic/Capric Triglyceride, Glyceryl Stearate, Cyclopentasiloxane, Butylene Glycol, Stearic Acid, Butyrospermum Parkii (Shea) Butter, Polysorbate 60, Stearyl Alcohol, Glycerin, Allyl Methacrylates Crosspolymer, Retinol, Polysorbate 20, Dimethicone, Simmondsia Chinensis (Jojoba) Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract, Hypericum Perforatum Flower Extract, Malva Sylvestris IMallow) Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Sambucus Nigra Flower Extract, Cyclohexailoxane, Sorbitol, Tocopheryl Acetate, Ascorbic Acid, Ubiquinone, Sodium Hyaluronate, Propylene Glycol, BHT, Bisabolol, Dimethicone/Vinyl Dimethicone Crosspolymer, Dipotassium Glycyrrhizate, Disodium EDTA, Triethanolamine, Carbomer, Glyceryl Acrylate/Acrylic Acid Copolymer, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Phenoxyethanol.",id71
72,"Water/Aqua/Eau, Cetyl Ethylhexanoate, Glycine Soja Oil, Caprylic/Capric Triglyceride, Niacinamide, Polyacrylate-13, Squalane, Retinol, Palmitoyl Tripeptide-8, Dunaliella Salina Extract, Magnolia Grandiflora Bark Extract, Tocopherol, Tocotrienols, Ceramide 3, Bisabolol, Phytosterols, Squalene, Tocopheryl Acetate, Oryza Sativa Bran Cera, Glycerin, Polysorbate 20, Butylene Glycol, Cetyl Palmitate, Laureth-23, Trideceth-6 Phosphate, Sodium Hydroxide, Dicaprylyl Ether, Lauryl Alcohol, Polyisobutene, Dextran, Potassium Sorbate, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin.",id72
73,"Aqua / Water / Eau, Alcohol Denat., Glycolic Acid, Sodium Hydroxide, Capryloyl Salicylic Acid, Salicylic Acid.",id73
74,"Aqua / Water / Eau, Dipropylene Glycol, Butylene Glycol, Undecane, Bis-Hydroxyethoxypropyl Dimethicone, Alcohol Denat., Ascorbic Acid, Dimethicone, Caprylic/Capric Triglyceride, Tridecane, Phloretin, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone/Peg-10/15 Crosspolymer, Dimethicone/Polyglycerin-3 Crosspolymer, Ferulic Acid, Ruscus Aculeatus Extract / Ruscus Aculeatus Root Extract, Caffeine, Disodium Edta, Sodium Hydroxide.",id74
75,"Aqua / Water / Eau, Hydrated Silica, Propylene Glycol, Glycerin, Cocamidopropyl Betaine, Sodium Laureth Sulfate, Triethanolamine, Carbomer, Phenoxyethanol, Sodium Chloride, Sodium Benzoate, Chlorphenesin, Disodium Edta, Aloe Barbadensis Leaf Juice Powder, Tocopheryl Acetate.",id75
76,"Aqua/Water/Eau, Glycerin, Aloe Barbadensis/Aloe Barbadensis Leaf Juice, Myristyl Myristate, Cetyl Palmitate, Tocopherol, Stearic Acid, Hydrogenated Vegetable Oil, Paraffin, Palmitic Acid, Petrolatum, Dimethicone, Hydrogenated Lecithin, Cetyl Alcohol, Caprylic/Capric/Myristic/Stearic Triglyceride, Phenoxyethanol, Triethanolamine, Lauroyl Lysine, Carbomer, Glycine Soja Protein/Soybean Protein, Pentylene Glycol, Caprylyl Glycol, Chlorphenesin, Bisabolol, Myristic Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Silybum Marianum Extract, Disodium Edta, Retinyl Palmitate, Helianthus Annuus Seed Oil/Sunflower Seed Oil, Sodium Benzoate, Potassium Sorbate, Farnesol, Crithmum Maritimum Extract.",id76
77,"Water/Aqua/Eau, Tetrahexyldecyl Ascorbate, Olea Europaea Fruit Unsaponifiables, Tocopheryl Acetate, Cetyl Ethylhexanoate, Arachidyl Alcohol, Glycerin, Helianthus Annuus Seed Oil, Dimethicone, Butyrospermum Parkii Butter, Boron Nitride, Behenyl Alcohol, Polyacrylate-13, Human Fibroblast Conditioned Media, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, N-Hydroxysuccinimide, Chrysin, Avena Sativa Kernel Extract, Stearyl Glycyrrhetinate, Camellia Oleifera Leaf Extract, Phytosterols, Tocopherol, Tocotrienols, Squalene, Oryza Sativa Bran Cera, Retinyl Palmitate, Allantoin, Panthenol, Sodium Hyaluronate, Bisabolol, Phospholipids, Butylene Glycol, Steareth-20, Polyisobutene, Polysorbate 20, Arachidyl Glucoside, Xanthan Gum, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate.",id77
78,"Aqua / Water / Eau, Dipropylene Glycol, Butylene Glycol, Alcohol Denat., Ascorbic Acid, Undecane, Bis-Hydroxyethoxypropyl Dimethicone, Dimethicone, Caprylic/Capric Triglyceride, Tridecane, Phloretin, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone/Peg-10/15 Crosspolymer, Dimethicone/Polyglycerin-3 Crosspolymer, Ferulic Acid, Sodium Hydroxide, Disodium Edta.",id78
79,"TNS Essential Serum: Water/Aqua/Eau, Cetyl Ethylhexanoate, Olea Europaea (Olive) Fruit Unsaponifiables, Alpha-Arbutin, Isoceteth-20, Arachidyl Alcohol, Glycerin, Ethoxydiglycol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Tetrahexyldecyl Ascorbate, Dipalmitoyl Hydroxyproline, Palmitoyl Tripeptide-5, Ergothioneine, Hydrolyzed Sericin, Phospholipids, Ubiquinone, Rubus Fruticosus (Blackberry) Leaf Extract, Saccharomyces Ferment Lysate Filtrate, Aminobutyric Acid, Phytosterols, Tocopherol, Tocotrienols, Squalene, Oryza Sativa (Rice) Bran Wax (Oryza Sativa Cera), Sodium Hyaluronate, Tocopheryl Acetate, Camellia Oleifera Leaf Extract, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Polyacrylate-13, Polyisobutene, Polysorbate 20, Behenyl Alcohol, Arachidyl Glucoside, Cetearyl Alcohol, Steareth-10, Steareth-20, Butylene Glycol, Maltodextrin, C12-15 Alkyl Benzoate, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Disodium EDTA, Caprylyl Glycol, Caprylhydroxamic Acid, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate, Parfum/Fragrance, Hydroxycitronellal, Linalool, Coumarin, Alpha-Isomethyl Ionone, Geraniol, Isoeugenol.
 Lytera 2.0: Water, Butylene Glycol, Glycerin, Niacinamide, Polyacrylate-13, Phenylethyl Resorcinol, Tranexamic Acid, Vitis Vinifera (Grape) Flower Cell Extract, Plankton Extract, Tetrapeptide-30, Artemisia Capillaris Flower Extract, Vibrio Alginolyticus Ferment Filtrate, Alteromonas Ferment Extract, Tocopheryl Acetate, Polyisobutene, Polysorbate 20, Caprylic/Capric Triglyceride, Hydroxyacetophenone, Phytic Acid, Diethylhexyl Syringylidenemalonate, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol.
 HA5: Water/Aqua, Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Glycerin, Butylene Glycol, Bis-PEG-8 Dimethicone, Polysilicone-11, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Vitis Vinifera (Grape) Flower Cell Extract, Vibrio Alginolyticus Ferment Filtrate, Alteromonas Ferment Extract, Porphyridium Cruentum Extract, Whey Protein, Plankton Extract, Trehalose, Urea, Serine, Algin, Caprylyl Glycol, Pullulan, Disodium Phosphate, Potassium Phosphate, Pentylene Glycol, Polymethylsilsesquioxane, Glyceryl Polyacrylate, Sodium Citrate, Sea Water, Sucrose Palmitate, Tocopheryl Acetate, Hydroxyacetophenone, Polysorbate 60, Propanediol, Potassium Sorbate, Citric Acid, Isohexadecane, Polysorbate 80, Silica, Decyl Glucoside, Tromethamine, Ethylhexylglycerin, Phenoxyethanol, Disodium EDTA.",id79
